CUST_ID,BALANCE_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PRC_FULL_PAYMENT,TENURE,BALANCE_FREQUENCY_to_ONEOFF_PURCHASES_ratio,BALANCE_FREQUENCY_to_INSTALLMENTS_PURCHASES_ratio,BALANCE_FREQUENCY_to_CASH_ADVANCE_ratio,BALANCE_FREQUENCY_to_PURCHASES_FREQUENCY_ratio,ONEOFF_PURCHASES_to_INSTALLMENTS_PURCHASES_ratio,ONEOFF_PURCHASES_to_CASH_ADVANCE_ratio,ONEOFF_PURCHASES_to_PURCHASES_FREQUENCY_ratio,INSTALLMENTS_PURCHASES_to_CASH_ADVANCE_ratio,INSTALLMENTS_PURCHASES_to_PURCHASES_FREQUENCY_ratio,CASH_ADVANCE_to_PURCHASES_FREQUENCY_ratio
C12586,0.0,-0.022840588549210946,0.7998426963692934,0.4263786602844622,0.0,-0.333332,0.2222213333333333,1.9999940000119998,1.0,0.0,0.3333333333333333,0.0,0.0,0.9999999999710315,-7.898878176630838e-12,-0.18181799999782278,0.06233712727476509,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,2.82036524846437e-12,1.4130092959384868,0.0388497527773926
C12587,0.0,0.03814896698940306,-0.17377424615704917,1.473945770309498,-0.400000479999616,0.0,-0.22222266666666668,2.499997000006,2.75,-0.42857142857142855,-0.3333333333333333,0.74999774999775,0.0,2.740186030346763e-12,0.9999999999916556,-0.18181799999947762,0.9350651286964724,4322882013.188611,5.719480366963259e-14,0.3059061318287325,-7.105915613885942e-13,-0.2775950448045045,0.6715005748251683
C12588,-2.9922054839326804,-0.022840588549210946,-0.17377424615704917,2.8182458233951646,-0.5,-0.333332,-0.22222266666666668,0.499997000006,0.75,-0.5,0.0,2.25000225000225,0.0,0.6363639999704408,0.6363639999909537,-0.181817999999927,57851020.88166965,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,106994333.47683425
C12590,0.0,-0.022840588549210946,2.3245775356535616,3.9400140873021474,0.299999760000192,-0.333332,0.6666666666666666,1.499997000006,7.25,1.2142857142857142,1.2222222222222223,0.0,0.0,0.9999999999710315,-9.348926400104179e-12,-0.1818179999998992,-0.019480591900231846,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,2.6992641019393136e-13,2.433767513111691,0.2243730654626954
C12591,-2.244154112949511,-0.022840588549210946,-0.17377424615704917,1.067471613645282,-0.5,-0.333332,-0.22222266666666668,0.499997000006,1.0,-0.5,-0.4,0.0,0.0,0.7272729999705884,0.727272999991129,-0.1818179999994748,66115439.471500754,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,40526419.96638314
C12592,0.0,1.953241340753729,1.447794857559249,0.0,0.19999904000076796,1.333336,0.3333333333333333,0.0,0.0,1.2857142857142858,-0.3111111111111111,2.25000225000225,0.0,-2.956435130188785e-11,-8.848278101373406e-12,0.8181820000006802,0.0,0.19465377292749375,6.336337413014705,1.5005374923102213,2.5257127415207052,1.7336356026143633,0.0
C12593,0.0,-0.022840588549210946,-0.17377424615704917,4.528140476876067,-0.5,-0.333332,-0.22222266666666668,1.499997000006,1.75,-0.5,-0.1111111111111111,0.8181818181818182,0.0,0.9999999999710315,0.9999999999916556,-0.18181799999993192,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,171910259.98901886
C12594,-2.9922054839326804,-0.022840588549210946,0.4006384676775738,0.0,0.0,-0.333332,0.3333333333333333,0.0,0.0,0.21428571428571427,1.4444444444444444,0.0,0.0,0.6363639999704408,-7.712071930563007e-12,0.4545460000003779,-0.017001227526517726,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,0.8946899067686449,0.7198245613775242,0.0
C12595,-4.488316454472331,-0.022840588549210946,1.4484194455047017,0.0,-0.10000071999942402,-0.333332,0.11111066666666665,0.0,0.0,-0.14285714285714285,0.1111111111111111,9.000009000009,0.0,0.45454499997014536,-9.626659812661724e-12,0.2727270000002267,-0.031877164167486566,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,2.5266855830286095,3.2434157753881783,0.0
C12596,0.0,6.473726207720261,2.563355193911424,0.0,0.49999880000096,1.0,0.7777773333333333,0.0,0.0,0.8571428571428571,1.5555555555555556,0.0,0.0,-3.028021506427595e-11,-9.429700959420358e-12,0.8181820000006802,-0.046753088627968696,0.3840110475822703,20.831342383598628,3.483563169293127,4.2632797369717705,2.0988059137627246,0.0
C12598,0.0,0.8549007649106756,-0.05810981181396533,0.0,0.49999880000096,2.333336,0.3333333333333333,0.0,0.0,0.9285714285714286,-0.4,0.0,0.0,-2.8276992119534e-11,9.725147673607578e-12,0.8181820000006802,-0.046753088627968696,1.2391133061071458,2.814491289255316,0.4504896172722816,0.18015583479638891,-0.17717411891721266,0.0
C12599,-0.7480513709831704,1.7987141368707273,0.05177140081196432,0.0,-0.10000071999942402,0.333336,0.0,0.0,0.0,0.14285714285714285,0.7777777777777778,0.8181818181818182,0.0,-2.9578536810857674e-11,-9.508420696984092e-13,0.7272730000006046,0.09208951100084149,1.3190496756530197,5.840843532536879,2.434895067197656,0.35130387785363343,0.2119572617463497,0.0
C12600,0.0,0.38375644837488243,-0.17377424615704917,0.10762491409714438,-0.400000479999616,0.0,-0.22222266666666668,0.499997000006,0.25,-0.42857142857142855,0.1111111111111111,0.0,0.0,-2.5593147301946495e-11,0.9999999999916556,-0.18181799999092677,0.9350651286964724,28819213421.286625,1.1951882288695095e-11,2.171521435675984,-7.105915613885942e-13,-0.2775950448045045,0.04903178470844729
C12601,0.0,4.068298137277325,2.4833616711197473,0.0,0.699999040000768,2.0,1.1111106666666666,0.0,0.0,1.0714285714285714,0.8888888888888888,3.6000036000036,0.0,-3.009622326173784e-11,-9.404257535669338e-12,0.8181820000006802,-0.06493487130352757,0.24729539948869733,13.118299897328848,1.8170288964174741,4.138683961626096,1.6448623917830207,0.0
C12602,0.0,2.4108866356636423,-0.17377424615704917,0.0,0.699999040000768,3.666668,-0.22222266666666668,0.0,0.0,0.35714285714285715,1.3333333333333333,4.090909090909091,0.0,-2.9757809157047914e-11,0.9999999999916556,0.8181820000006802,-0.06493487130352757,172500283854.47888,7.8037841625787605,1.0714624917611195,-7.105915613885942e-13,-0.2775950448045045,0.0
C12604,0.0,-0.022840588549210946,0.5063326277802838,0.0,0.699999040000768,-0.333332,1.1111106666666666,0.0,0.0,0.35714285714285715,0.4444444444444444,6.000009000009,0.0,0.9999999999710315,-6.8734917818183495e-12,0.8181820000006802,-0.06493487130352757,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,1.0593163086062345,0.21446729531662345,0.0
C12605,-1.3714316277558003,-0.022840588549210946,-0.17377424615704917,6.962862268418982,-0.5,-0.333332,-0.22222266666666668,3.999994000012,3.25,-0.5,0.8888888888888888,0.0,-6.0,0.8333329999707607,0.8333329999913338,-0.18181800000003237,75757215.70528935,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,264344153.84070197
C12606,0.0,-0.022840588549210946,-0.17377424615704917,0.7917753309379302,-0.5,-0.333332,-0.22222266666666668,0.499997000006,0.5,-0.5,0.0,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.1818179999988973,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,30059646.7113881
C12607,0.0,0.15339889710553734,-0.17377424615704917,0.7105767267970031,-0.400000479999616,0.0,-0.22222266666666668,0.499997000006,0.5,-0.42857142857142855,0.5555555555555556,0.0,0.0,-1.9057791436315486e-11,0.9999999999916556,-0.18181799999875406,0.9350651286964724,12491688057.453764,7.150176348473438e-13,0.9280339646234426,-7.105915613885942e-13,-0.2775950448045045,0.32372471912679796
C12608,0.0,0.9185128713374501,0.9577015163607342,0.0,0.699999040000768,3.333336,0.5555546666666666,0.0,0.0,1.2142857142857142,0.8888888888888888,9.000009000009,0.0,-2.843350666613257e-11,-8.23036426584154e-12,0.8181820000006802,-0.06493487130352757,0.13125659565213507,3.0184644969931296,0.40013630584480253,1.7623564383184356,0.5410360157398699,0.0
C12609,-3.740256854915851,-0.022840588549210946,0.03909457880796232,0.0,0.09999952000038398,-0.333332,0.444444,0.0,0.0,-0.07142857142857142,-0.3111111111111111,4.5000045000045,0.0,0.5454549999702931,-4.347282232626063e-12,0.36363700000030236,-0.05667036191243874,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,0.33155879835987123,0.030429285077581365,0.0
C12610,-3.740256854915851,-0.022840588549210946,1.669685508403021,0.0,0.399999280000576,-0.333332,0.7777773333333333,0.0,0.0,0.14285714285714285,-0.23333333333333334,2.0,0.0,0.5454549999702931,-9.590381250613331e-12,0.36363700000030236,-0.0897280967673677,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,2.8713236949954606,1.5007472622785738,0.0
C12611,0.0,2.6133109704963027,-0.12172525070266144,1.56960504573454,0.299999760000192,2.333336,-0.111112,1.9999940000119998,1.5,1.4285714285714286,-0.4,1.5000045000045001,0.0,-2.982195295324115e-11,3.4169592116523906e-11,-0.1818179999995187,-0.019480591900231846,8.299196177688641,5.271911374273667e-12,1.7554400838636013,-6.593146675692283e-13,-0.2211083248479171,0.0893847300729627
C12612,-0.7480513709831704,-0.022840588549210946,-0.17377424615704917,0.9236574824935118,-0.5,-0.333332,-0.22222266666666668,1.0,0.5,-0.5,-0.26666666666666666,1.0,0.0,0.9090909999708838,0.9090909999914801,-0.18181799999917406,82644276.65116298,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,35066535.31778407
C12613,0.0,1.1682244415643819,-0.17377424615704917,0.0,0.699999040000768,3.666668,-0.22222266666666668,0.0,0.0,0.35714285714285715,1.5555555555555556,9.000009000009,0.0,-2.888628400461124e-11,0.9999999999916556,0.8181820000006802,-0.06493487130352757,84421562835.65593,3.819168527240355,0.5124660184321245,-7.105915613885942e-13,-0.2775950448045045,0.0
C12614,-4.488316454472331,-0.022840588549210946,-0.17377424615704917,3.1538552771135095,-0.5,-0.333332,-0.22222266666666668,1.0,0.5,-0.5,0.1111111111111111,0.0,0.0,0.45454499997014536,0.45454499999060266,-0.18181800000000808,41322092.79331201,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,119735702.42025016
C12615,0.0,-0.022840588549210946,-0.17377424615704917,0.27317824549095426,-0.5,-0.333332,-0.22222266666666668,0.5454529090941818,0.25,-0.5,-0.23333333333333334,0.0,-1.0,0.9999999999710315,0.9999999999916556,-0.18181799999651702,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,10371176.301953603
C12616,0.0,-0.022840588549210946,-0.17377424615704917,0.09839490530373562,-0.5,-0.333332,-0.22222266666666668,1.0,0.5,-0.5,-0.1111111111111111,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.18181799999006149,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,3735549.689489688
C12617,-0.7480513709831704,-0.022840588549210946,0.13588257746625493,0.0,-0.10000071999942402,-0.333332,0.11111066666666665,0.0,0.0,-0.07142857142857142,1.4444444444444444,2.0,0.0,0.9090909999708838,-3.4834956848016635e-12,0.7272730000006046,0.09208951100084149,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,0.48231320091808416,0.3945226142200837,0.0
C12618,-1.1755092972592676,2.928037406927397,-0.17377424615704917,0.0,0.1857142514285988,1.952384,-0.22222266666666668,0.0,0.0,3.357142857142857,-0.4,0.0,-5.0,-3.0002625083534304e-11,0.8571429999913798,0.6753250000005614,-0.01948060329788383,209155441405.01993,9.46203614673808,2.299657162776875,-7.105915613885942e-13,-0.2775950448045045,0.0
C12619,0.0,1.0507382277451653,-0.17377424615704917,0.0,0.699999040000768,3.666668,-0.22222266666666668,0.0,0.0,0.6428571428571429,-0.2222222222222222,3.0,0.0,-2.869949482503269e-11,0.9999999999916556,0.8181820000006802,-0.06493487130352757,76094251117.57367,3.4424471569888926,0.459616274147981,-7.105915613885942e-13,-0.2775950448045045,0.0
C12620,0.0,-0.022840588549210946,-0.17377424615704917,2.1656318669211316,-0.5,-0.333332,-0.22222266666666668,1.499997000006,1.75,-0.5,0.8888888888888888,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.18181799999969275,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,82217930.11593123
C12621,0.0,-0.022840588549210946,-0.17377424615704917,1.6605702232954704,-0.5,-0.333332,-0.22222266666666668,1.499997000006,1.0,-0.5,-0.1111111111111111,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.1818179999995533,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,63043330.982012846
C12622,0.0,0.6923839292521154,-0.04423007969279527,2.7703100127619513,-0.10000071999942402,0.666668,-0.111112,1.9999940000119998,1.75,-0.21428571428571427,0.4444444444444444,0.0,0.0,-2.7750703937617115e-11,7.582290530827419e-12,-0.1818179999997928,0.11688279148923549,0.9001015768073665,7.473341981619096e-13,0.9418860148634284,-6.382830813464861e-13,0.00358371588111437,0.3155236846952468
C12623,0.0,0.28015552336662347,1.367570005898886,0.0,0.599999520000384,0.666668,0.7777773333333333,0.0,0.0,0.5,-0.1111111111111111,2.7000027000027,0.0,-2.3883539143080213e-11,-8.77402687203069e-12,0.8181820000006802,-0.05667048052949011,0.027075610944382125,0.9715617411710273,0.12536979190078854,2.4007566545054364,0.9389578975729121,0.0
C12625,0.0,4.559020101141012,0.26917427160322466,0.0,0.699999040000768,3.666668,0.2222213333333333,0.0,0.0,2.0714285714285716,0.08888888888888889,0.0,0.0,-3.014944433444365e-11,-5.052374782701662e-12,0.8181820000006802,-0.06493487130352757,1.6908848790562945,14.691807499877699,2.0377742031367423,0.6899247849382616,0.042881475217242344,0.0
C12626,0.0,-0.022840588549210946,-0.17377424615704917,0.427423874663402,-0.5,-0.333332,-0.22222266666666668,0.499997000006,0.5,-0.5,-0.1111111111111111,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.18181799999782847,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,16227091.406314228
C12627,0.0,0.1022693197123326,0.4970794730328371,0.0,0.699999040000768,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,-1.434355354201127e-11,-6.826576463967302e-12,0.8181820000006802,-0.06493487130352757,0.025421945873623557,0.4011668649467157,0.03295907223892669,1.0449038418224665,0.20777256960068977,0.0
C12628,-5.236367825455501,-0.022840588549210946,-0.17377424615704917,3.9594311448788546,-0.5,-0.333332,-0.22222266666666668,1.499997000006,1.75,-0.5,1.8888888888888888,0.0,0.0,0.3636359999699977,0.36363599999042723,-0.18181800000006001,33057674.2034809,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,150319284.70433182
C12630,0.0,-0.022840588549210946,-0.17377424615704917,0.31855200120756105,-0.5,-0.333332,-0.22222266666666668,1.9999940000119998,2.0,-0.5,1.2222222222222223,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.18181799999703466,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,12093784.993480202
C12631,-7.3142883004087516,-0.022840588549210946,-0.17377424615704917,0.7881134401022208,-0.5,-0.333332,-0.22222266666666668,0.6666646666706666,0.25,-0.5,-0.36666666666666664,0.0,-3.0,0.1111109999695874,0.11111099998993965,-0.18181800000001122,10100955.898394465,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,29920623.50554169
C12632,0.0,-0.022840588549210946,2.6443665637253195,0.0,0.699999040000768,-0.333332,1.1111106666666666,0.0,0.0,0.7857142857142857,0.4444444444444444,2.4545454545454546,0.0,0.9999999999710315,-9.453996008719905e-12,0.8181820000006802,-0.06493487130352757,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,4.389460883663659,1.761350619240267,0.0
C12633,0.0,2.6591954461131864,-0.17377424615704917,0.0,-0.400000479999616,0.0,-0.22222266666666668,0.0,0.0,-0.42857142857142855,0.1111111111111111,0.0,0.0,-2.983514660456832e-11,0.9999999999916556,0.8181820000006802,0.9350651286964724,190100177490.86182,8.599990221802047,14.454513112052899,-7.105915613885942e-13,-0.2775950448045045,0.0
C12634,0.0,5.577870956265405,0.3569404443827567,0.0,0.699999040000768,3.666668,0.3333333333333333,0.0,0.0,1.5,2.5555555555555554,9.000009000009,0.0,-3.023016035493977e-11,-5.9160344374530045e-12,0.8181820000006802,-0.06493487130352757,1.7251773783458837,17.95876859894714,2.4960918678787616,0.8266270323823006,0.10638094863287362,0.0
C12635,0.0,0.938781733628116,0.15239945869044724,6.742201111373267,0.699999040000768,3.666668,-0.111112,2.999994000012,2.0,0.5,1.0,0.0,0.0,-2.847902709305558e-11,-3.1826537445073573e-12,-0.18181800000000392,-0.06493487130352757,0.4782400836999764,3.7950574180981983e-13,0.409254007013048,-6.357837434444137e-13,-0.04160596331784111,0.25596678166552805
C12636,0.0,-0.022840588549210946,-0.17377424615704917,0.33292550080633837,-0.5,-0.333332,-0.22222266666666668,1.0,0.5,-0.5,-0.26666666666666666,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.1818179999971692,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,12639473.022726715
C12637,0.0,-0.022840588549210946,-0.17377424615704917,0.2431191062295025,-0.5,-0.333332,-0.22222266666666668,1.0,0.5,-0.5,-0.4,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.18181799999606768,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,9229985.017833527
C12638,0.0,-0.022840588549210946,-0.17377424615704917,0.27240213494741283,-0.5,-0.333332,-0.22222266666666668,0.499997000006,0.25,-0.5,-0.2222222222222222,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.18181799999650666,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,10341711.366843536
C12639,-2.9922054839326804,-0.022840588549210946,-0.17377424615704917,1.9998343652599855,-0.5,-0.333332,-0.22222266666666668,1.0,0.5,-0.5,-0.35555555555555557,0.0,0.0,0.6363639999704408,0.6363639999909537,-0.18181799999983528,57851020.88166965,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,75923449.6859069
C12640,0.0,0.47908312368173606,0.5714054385417028,1.4213312498394466,0.09999952000038398,0.0,0.3333333333333333,0.499997000006,0.75,-0.07142857142857142,0.044444444444444446,0.74999774999775,0.0,-2.6542760489998902e-11,-7.170515567583122e-12,-0.1818179999994527,0.025973823820584042,0.1052832724815702,1.0496298268911428e-12,0.42824845523394284,1.0011828022064043e-13,0.8006909515540733,0.10792130917736147
C12641,0.0,2.8416355365810273,2.8797668205003646,0.0,0.699999040000768,0.0,1.1111106666666666,0.0,0.0,0.5,3.0,2.25000225000225,0.0,-2.988342409398007e-11,-9.51727656845439e-12,0.8181820000006802,-0.06493487130352757,0.14865540193506654,9.184987206857702,1.2652296455753487,4.756114038642716,1.9316644414536208,0.0
C12642,-0.7480513709831704,3.9618103733069043,1.661473333564662,0.0,0.37272690181847845,0.030303999999999998,0.6262626666666667,0.0,0.0,0.07142857142857142,1.3333333333333333,0.0,-1.0,-3.012932536315359e-11,-9.128963374117492e-12,0.7272730000006046,-0.04220772876951098,0.3508383359351731,12.77684522742451,2.4412932843492614,2.858532630724867,1.5481501171719103,0.0
C12643,-5.9844191964386715,-0.022840588549210946,0.028175856205975205,0.0,-0.400000479999616,-0.333332,-0.111112,0.0,0.0,-0.42857142857142855,1.1111111111111112,6.75000675000675,0.0,0.27272699996985,-7.150831707504087e-12,0.0909090000000756,0.14167668913524356,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,0.31455208755502506,1.4757606143342525,0.0
C12644,-0.7480513709831704,-0.022840588549210946,-0.17377424615704917,2.7901528659882864,-0.5,-0.333332,-0.22222266666666668,1.0,0.5,-0.5,1.0,0.9000009000009,0.0,0.9090909999708838,0.9090909999914801,-0.1818179999998277,82644276.65116298,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,105927788.02924056
C12645,0.0,1.518060532133872,0.8140694217934926,6.324127662276952,0.09999952000038398,1.0,0.2222213333333333,3.999994000012,4.5,0.5,0.8888888888888888,0.0,0.0,-2.927379905996075e-11,-7.933096477496766e-12,-0.1818179999999942,0.025973823820584042,0.2506047531630509,7.011101274564534e-13,1.3629911542076383,-4.690525216194169e-13,1.151829315003658,0.4801893554333595
C12646,0.0,-0.022840588549210946,-0.17377424615704917,0.5551608371576672,-0.5,-0.333332,-0.22222266666666668,2.499997000006,1.25,-0.5,-0.4,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.18181799999836293,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,21076608.453043804
C12647,0.0,3.8558918451881783,3.1457950194894573,0.433007263500812,0.699999040000768,0.866668,0.9777773333333334,0.5999988000024,1.25,2.7142857142857144,-0.1111111111111111,0.0,-2.0,-3.006901081678831e-11,-9.577988214531917e-12,-0.18181799999785841,-0.06493487130352757,0.18642626592366177,2.8440857646497074e-11,1.7214805094507446,1.1143991850476815e-11,2.1241378057867153,0.016439064015627516
C12650,0.0,-0.022840588549210946,-0.17377424615704917,0.03898224427504789,-0.5,-0.333332,-0.22222266666666668,0.499997000006,0.25,-0.5,-0.4,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.18181799997468379,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,1479955.7969769982
C12651,0.0,0.2611064521867297,-0.17377424615704917,3.341078531850576,0.09999952000038398,1.666668,-0.22222266666666668,1.499997000006,5.5,-0.07142857142857142,0.6666666666666666,0.0,0.0,-2.343341364406132e-11,0.9999999999916556,-0.18181799999985404,0.025973823820584042,20125897692.753952,1.960150812054589e-13,0.23214014665185936,-7.105915613885942e-13,-0.2775950448045045,0.2536872170104058
C12652,0.0,-0.022840588549210946,-0.019431624969638097,0.0,-0.10000071999942402,-0.333332,0.2222213333333333,0.0,0.0,-0.21428571428571427,-0.4444444444444444,0.0,0.0,0.9999999999710315,4.7131572660993994e-12,0.8181820000006802,0.11688279148923549,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,0.24039994595253897,0.057409364355218505,0.0
C12653,0.0,0.7050087672486085,0.33505673340504527,2.17569695615692,0.699999040000768,0.0,1.1111106666666666,1.9999940000119998,1.75,0.42857142857142855,0.6666666666666666,0.0,0.0,-2.7800007253890873e-11,-5.728571184017103e-12,-0.18181799999969486,-0.06493487130352757,0.22938310993571562,9.904189971898374e-13,0.30409408150286205,-3.489528741191514e-13,0.09054792231469042,0.08260004982757632
C12654,0.0,-0.022840588549210946,-0.17377424615704917,2.9044231751142506,-0.5,-0.333332,-0.22222266666666668,0.499997000006,2.25,-0.5,1.2222222222222223,0.0,0.0,0.9999999999710315,0.9999999999916556,-0.18181799999980938,90908695.2409941,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,110266045.34506097
C12655,-1.4961027419663409,1.6115778506264136,-0.17377424615704917,0.0,0.09999952000038398,1.666668,-0.22222266666666668,0.0,0.0,0.07142857142857142,-0.4444444444444444,6.000009000009,0.0,-2.9575444708484366e-11,0.8181819999913046,0.6363640000005291,-0.007083850472625078,115846033150.23248,5.240788122748903,1.447126410640914,-7.105915613885942e-13,-0.2775950448045045,0.0
C12656,0.0,0.4863815404945236,0.0346299316423193,2.6521429984535225,0.19999904000076796,0.0,0.444444,1.9999940000119998,2.5,0.07142857142857142,0.6666666666666666,0.0,0.0,-2.660081258459637e-11,8.251587738782844e-13,-0.18181799999977685,0.0,0.3954784973640087,5.366890323990994e-13,0.3693670647163228,-5.890823429388529e-13,-0.01911153739207364,0.17260854660349523
C12657,0.0,-0.022840588549210946,0.8695420845044356,0.0,0.699999040000768,-0.333332,1.1111106666666666,0.0,0.0,5.071428571428571,1.0,6.000009000009,0.0,0.9999999999710315,-8.0576065886866e-12,0.8181820000006802,-0.06493487130352757,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,1.625041661036086,0.47725201648131155,0.0
C12658,0.0,0.32236029579934433,0.8614224412135512,0.2806259514134942,0.599999520000384,0.333336,0.7777773333333333,1.499997000006,1.0,0.35714285714285715,-0.1111111111111111,2.25000225000225,0.0,-2.470386579429867e-11,-8.040215454523334e-12,-0.18181799999661347,-0.05667048052949011,0.04951977157194172,3.841346348774774e-12,0.14608102458851427,4.993608988389801e-12,0.5394655010665655,0.011622462104540586
C12659,0.0,-0.022840588549210946,0.6590096811131545,0.0,0.09999952000038398,-0.333332,0.3333333333333333,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,0.9999999999710315,-7.49707454825561e-12,0.8181820000006802,0.025973823820584042,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,1.2971220105384058,0.9274555828585134,0.0
C12660,-1.4961027419663409,-0.022840588549210946,-0.17377424615704917,1.7704797620619037,-0.5,-0.333332,-0.22222266666666668,2.499997000006,2.5,-0.5,-0.35555555555555557,1.6363636363636365,0.0,0.8181819999707362,0.8181819999913046,-0.1818179999996924,74379858.06133187,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,-7.105915613885942e-13,-0.2775950448045045,67216032.22242267
C12661,0.0,-0.022840588549210946,4.350972159570654,0.0,0.699999040000768,-0.333332,1.1111106666666666,0.0,0.0,3.2857142857142856,-0.1111111111111111,6.000009000009,0.0,0.9999999999710315,-9.763599654735101e-12,0.8181820000006802,-0.06493487130352757,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,7.047624194927902,2.996092356658502,0.0
C12663,0.0,-0.022840588549210946,0.6365939137374649,0.152067129274217,-0.200000239999808,-0.333332,0.0,1.499997000006,0.75,-0.2857142857142857,0.3333333333333333,0.0,0.0,0.9999999999710315,-7.420237841719779e-12,-0.18181799999362266,0.207791213523355,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,7.529779433376989e-12,2.0676343137085467,0.023092834472115936
C12664,-2.9922054839326804,-0.022840588549210946,0.5010120638005019,0.0,0.19999904000076796,-0.333332,0.5555546666666666,0.0,0.0,0.0,-0.1111111111111111,7.714294714294714,0.0,0.6363639999704408,-8.093282219760733e-12,0.4545460000003779,-0.05667033118759633,-0.005156233332241626,-7.452727069121485e-14,-0.02332009826195898,1.0510291402055678,0.5593417862778141,0.0
