Unnamed: 0,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time,generated_id
1813,112,45.66482299914183,92.21043230397107,712,afternoon,22.83314084393968,1813
1814,58,68.56102254784342,35.04762048027573,1024,evening,7.693491720279023,1814
1815,65,58.07983573647505,76.61118341506824,956,morning,30.711382176351947,1815
1816,46,67.21106406392991,97.75994142196208,630,evening,20.68722605459153,1816
1817,42,56.71827562871517,12.684861430386384,1048,night,25.049950748341217,1817
1818,132,89.84135576339212,33.39930575181741,1423,morning,13.371770675075846,1818
1819,38,25.381651823482407,47.43741923006724,1456,night,1.5876105479342162,1819
1820,38,52.3116751635074,23.7374990158354,868,night,3.3647271946882604,1820
1821,28,64.54893657054309,1.2436366626882522,1060,night,58.676509448889696,1821
1822,128,41.56173579793678,46.86041429525718,668,night,36.39770283070569,1822
1823,85,73.57402563353278,53.66161764332861,1439,afternoon,44.011817448185184,1823
1824,82,62.09139819060188,62.54344521952093,1062,evening,3.926141708582129,1824
1825,112,20.163970389488945,82.72150971688056,698,night,1.5148456436809574,1825
1826,98,57.24252886520732,25.3042548140506,1104,evening,0.5228198550752051,1826
1827,107,62.16291118144622,6.103606859851441,1253,evening,22.13268579242872,1827
1828,102,82.65276904062486,8.983487862435503,1156,afternoon,20.84829194957168,1828
1829,61,46.41170215911965,49.74094949867448,931,night,3.517866574500613,1829
1830,105,61.17903298944968,92.22364790528624,1179,night,12.767988423915256,1830
1831,97,55.15301771792801,98.2210817372302,964,evening,22.66439507899416,1831
1832,47,38.75573712696031,20.505129182025986,723,night,33.79321324344106,1832
1833,94,43.01627327065847,15.196738936760312,1024,morning,49.82170422527905,1833
1834,60,6.143321828191759,35.34718096962648,1090,afternoon,30.765493514588844,1834
1835,46,40.545175829942224,46.38896677929094,762,morning,0.9139761973744708,1835
1836,93,81.42267564173065,80.80652829860291,1241,morning,26.46328629213832,1836
1837,114,46.5500488318381,77.46068213449671,701,afternoon,2.7608720558089583,1837
1838,79,66.89106301326754,92.26660938374,1118,night,24.96607964210908,1838
1839,90,54.55639334195118,85.8100738724364,1020,night,14.147541679320629,1839
1840,74,58.488759492166494,43.87924755582864,572,morning,10.12035610422663,1840
1841,110,89.8867258576972,1.9022833155434733,1388,night,19.71696367683216,1841
1842,117,41.82980802260549,23.658955192335483,1383,night,14.412685926336978,1842
1843,99,41.69132914446903,61.00544340036598,1433,night,53.20647985892102,1843
1844,109,71.74603415590413,50.14943747938928,848,evening,7.704595111247415,1844
1845,29,48.38979645707184,24.01602339462348,583,morning,4.410102458893819,1845
1846,65,44.5480507036321,13.159923134454951,795,evening,54.41632336770722,1846
1847,30,69.0751220458642,21.60121334677283,1294,night,8.367970881727436,1847
1848,127,55.17115426695928,25.97449178029295,937,afternoon,0.9830141984135076,1848
1849,55,46.97470376631126,86.72906599724878,1052,night,14.680891162398762,1849
1850,50,43.16617283894692,71.02619391145936,612,morning,51.2851904064916,1850
1851,70,33.13859222378308,55.23324581002991,1194,morning,16.962157772037735,1851
1852,97,19.03925792558636,2.094102177530577,1222,evening,19.05118293872995,1852
1853,64,72.22980025108156,82.11963631283035,579,morning,1.4504228827620624,1853
1854,73,41.51576169965709,55.24636317866546,1387,night,37.24506385842227,1854
1855,29,15.927372210165622,62.73404354213493,672,evening,12.634467805318872,1855
1856,92,85.66542220532331,6.564668255374029,1277,night,39.12686392595216,1856
1857,66,51.73343586750018,81.48500486053837,755,night,15.878385682892606,1857
1858,132,50.44705024345994,83.20281106905884,1318,morning,22.45300191798669,1858
1859,83,18.25267960604688,88.33420087804066,1396,afternoon,26.71033977279426,1859
1860,26,61.62149548303088,52.808949300184906,1351,evening,6.577932686604191,1860
1861,84,39.37782864256842,39.40444898675375,625,night,10.444813159216746,1861
1862,78,39.42314267450588,7.304633194216892,784,morning,26.42545136315954,1862
1863,35,58.27619027815322,19.388506324293065,1146,morning,51.93809560899805,1863
1864,106,52.414884742549006,22.556889044896945,929,evening,97.66881528137462,1864
1865,55,30.55738605323909,6.2689964211822495,514,night,22.280837639621065,1865
1866,102,21.513998290604025,15.437517219464503,1491,morning,2.303596794650576,1866
1867,88,53.307138900237696,88.6803522890165,921,morning,93.71611400479608,1867
1868,89,51.57189455993706,54.54025650239882,841,evening,16.3816147537506,1868
1869,90,102.12047861522689,76.44912849809123,645,night,3.243589878383112,1869
1870,116,5.0419682263962144,27.50238300809816,857,evening,107.48373757018372,1870
1871,51,52.94461355670742,13.459813184350232,912,afternoon,9.87653803327165,1871
1872,60,17.5390777557583,37.32538312874454,826,afternoon,32.086577619854275,1872
1873,99,41.7048785831235,79.29851903707068,1335,evening,4.668729421824685,1873
1874,85,41.447010227294335,29.7331307580315,1349,morning,38.142179415404925,1874
1875,83,60.84006724743687,20.453489217495523,836,evening,112.28590915218204,1875
1876,90,61.399380235347685,2.2397109050721675,1153,morning,126.10474287108032,1876
1877,111,77.29595745952864,62.40111956523767,995,afternoon,4.047428618306144,1877
1878,78,54.93122765150488,43.58217685837693,689,night,43.92206872613733,1878
1879,48,69.70464204068834,25.875678855174588,1077,evening,32.74524147776978,1879
1880,83,77.51377183203927,51.97541541413827,1084,night,48.50455954229778,1880
1881,127,55.16088825795055,70.06239989244042,897,evening,12.1583464114836,1881
1882,28,73.4901651002171,24.74668138165476,581,afternoon,15.412230609008647,1882
1883,127,54.26019806962857,60.87706188941878,1185,evening,12.547950327782855,1883
1884,121,49.86132644927375,26.015286058481045,661,evening,43.63933846675779,1884
1885,73,37.11427147135812,98.66608678846104,941,evening,49.68091864506162,1885
1886,128,57.64087770995236,73.23902708380078,755,night,8.60252599889614,1886
1887,95,56.85842896688676,60.26581453053574,673,evening,25.514286873679406,1887
1888,88,57.12525127622793,17.2330768550355,1503,afternoon,4.039126315472097,1888
1889,115,72.80320380193017,58.63938897099493,1247,morning,0.3975131523517248,1889
1890,117,68.14244361585504,80.04560781564648,695,afternoon,28.25394593272977,1890
1891,124,20.50974498948652,73.71073798200817,684,afternoon,55.01546014860739,1891
1892,121,20.89046554943456,77.80251980473889,709,evening,71.11088600384159,1892
1893,109,52.468204332932885,31.779959507683465,950,afternoon,29.056059945838967,1893
1894,79,30.47561646684521,32.826356929255894,931,evening,49.61602571723796,1894
1895,100,48.0832306144987,53.88839610168928,1086,evening,15.537449792045306,1895
1896,67,31.77410762317352,27.86580401296565,1245,morning,62.46429988240272,1896
1897,55,51.93100698626923,11.301313138978095,732,afternoon,44.71201410647727,1897
1898,128,29.625824396088586,46.112188437709314,1040,afternoon,11.067974470611246,1898
1899,38,58.03607654475033,0.1924176883064343,1066,evening,27.280696148902145,1899
1900,33,28.60374910743545,76.07582987397117,873,evening,1.5785725548612473,1900
1901,42,52.71641342522226,74.96869192695262,1320,morning,4.7553548183777234,1901
1902,40,16.263023740165387,55.19158817026072,1119,night,87.92796491978049,1902
1903,67,27.392423122417693,74.76189943363607,1191,evening,0.2940629137853519,1903
1904,120,64.11622588032625,62.45282596739404,550,morning,6.815848347427599,1904
1905,121,75.64118154663204,69.74553126217239,1318,evening,4.483151797869297,1905
1906,96,68.2277930222975,6.465583415772647,694,evening,35.99630224439906,1906
1907,55,65.15667836197198,88.12654585461152,1433,evening,3.3512306944496904,1907
1908,121,79.63179117939676,64.3931260597742,1282,night,0.6100304146103909,1908
1909,79,69.31188694536792,61.06308152281237,1057,night,79.98823165368405,1909
1910,41,19.383590036813764,38.72409635637706,1307,evening,61.850267901927424,1910
1911,120,69.06621346580496,2.81354124824158,686,afternoon,13.315987301994785,1911
1912,99,68.75011603649287,90.14617338349532,583,morning,3.178283722887657,1912
1913,75,12.53921779562844,98.56652269059184,552,afternoon,34.01495265059771,1913
1914,33,36.534447477458656,80.77866436700509,1319,afternoon,64.39721229572687,1914
1915,101,81.58046283813718,91.50391636149676,1258,morning,110.25148972715884,1915
1916,43,47.4088207648336,12.095744346586844,1004,evening,4.182135861414865,1916
1917,102,27.184643432501087,12.867520631258175,795,night,27.50452729019783,1917
1918,29,67.2717605324328,87.96062331144154,724,evening,16.892583023909125,1918
1919,62,44.48908790240557,5.750592376888431,1401,night,5.114766716729921,1919
1920,88,42.2736171272812,9.320352415092437,569,evening,49.49151969168341,1920
1921,132,67.47364171308901,81.68474040150763,815,morning,45.72408412047752,1921
1922,96,58.075746330512175,55.69746684173562,1074,afternoon,100.27237311084508,1922
1923,56,47.638652653063566,39.17270734234729,1256,afternoon,2.682443847925563,1923
1924,98,56.61893881607215,55.34484346107584,837,afternoon,8.188731404934405,1924
1925,119,46.502637652453686,87.87476942301424,1390,afternoon,52.73388242791041,1925
1926,124,68.27810243249158,75.71323082983231,909,morning,15.09696360117279,1926
1927,40,21.654870493177583,69.16073411640309,1053,afternoon,19.38415671197828,1927
1928,71,46.14967481204309,97.68855899970605,763,night,28.36581095343801,1928
1929,105,41.729743367227904,52.13067652302615,1458,morning,15.750496006314938,1929
1930,68,56.1124379726239,0.6324074454095996,1352,afternoon,1.0811641772841574,1930
1931,102,27.46626059690369,42.90328772405101,1157,night,27.78908977981645,1931
1932,83,79.99690421450059,9.657194211786535,570,morning,7.79704477234931,1932
1933,110,35.16404070296087,11.6453783872552,1215,afternoon,104.08850667845114,1933
1934,66,71.17555473718011,25.49009120408316,1389,afternoon,35.16702009693114,1934
1935,104,62.10359340364435,38.13672007981792,1436,afternoon,55.10035053953119,1935
1936,99,54.2947218741429,48.15995829010696,767,morning,92.63636172677975,1936
1937,69,54.92853252595858,16.98200655948201,1409,morning,1.9626074421689967,1937
1938,55,12.866906723256273,31.17203791969756,644,afternoon,4.829456579344274,1938
1939,78,39.91666859425834,27.65394232932564,666,evening,49.51144314072584,1939
1940,31,115.01816638392742,36.524745187621086,976,morning,64.83042004476185,1940
1941,70,54.26155093694778,10.799055471217322,1096,night,0.1467203190780755,1941
1942,138,58.21504947789221,39.73409565347688,982,night,87.13548572967937,1942
1943,66,11.636762642424388,55.43504872623781,601,evening,18.17488433374645,1943
1944,112,45.13304262299981,9.69481231084426,1176,night,18.63186764707553,1944
1945,36,42.86635025627872,52.07702281913355,907,night,63.29519219313957,1945
1946,34,35.18917966307814,75.59128574045883,1409,night,10.254974633599168,1946
1947,88,61.48973614159967,0.8239688510555121,1140,morning,26.27542337826961,1947
1948,105,41.46114765456653,4.752821892550863,1453,night,12.20250049101982,1948
1949,84,35.50621287283291,46.64742903256786,1385,evening,3.6160698855386153,1949
1950,108,20.5942055974458,87.27775552053801,1204,afternoon,13.322057812140049,1950
1951,51,27.88349918259408,99.77887127787189,591,morning,5.699695827758007,1951
1952,33,30.334041212402923,9.339381733231388,749,morning,22.080353693641456,1952
1953,93,43.1516527023252,1.834195895618796,1379,evening,22.637543121944955,1953
1954,116,40.10322489771752,22.87699220987506,1228,afternoon,17.250646514792564,1954
1955,131,37.4642416145085,46.747024117559576,1018,morning,5.728037639848391,1955
1956,68,16.32438760394838,57.179591175542434,1310,afternoon,3.791811544999634,1956
1957,51,29.887502966089485,97.34849118208136,1477,morning,3.3151449544211005,1957
1958,55,52.55600822407765,88.84636920215218,1037,evening,3.5690725919981925,1958
1959,111,79.1816369548139,56.209869728923024,1329,afternoon,10.481544209086438,1959
1960,39,82.0128933297729,36.17138434299733,1001,evening,0.0559845826177169,1960
1961,100,89.9949091032337,32.129711859762125,960,afternoon,1.9283586418788328,1961
1962,104,55.26620942263354,57.26246721939897,782,morning,19.07151271308727,1962
1963,105,48.89055094786613,72.1352841248531,913,morning,6.052129349080347,1963
1964,21,62.68296847541888,48.166582341278655,530,night,9.17045079954445,1964
1965,65,42.837053457603176,30.439877969056,817,night,13.077229633045604,1965
1966,122,66.05514217491853,61.31653579396116,868,evening,1.2137685260572029,1966
1967,104,46.78416068310735,55.79419816635857,1075,night,7.454675538278519,1967
1968,66,55.53701434344885,42.73683419740071,660,afternoon,44.975497668621145,1968
1969,106,35.41627053498382,74.83557882453601,1100,evening,12.506262002973994,1969
1970,66,69.29087409472348,28.22211389293021,1167,afternoon,6.179729816949272,1970
1971,63,30.29875004368988,48.492500156947706,1357,morning,6.609844591162712,1971
1972,120,37.27742648623226,94.03395257373786,1060,night,125.46168285045782,1972
1973,43,43.27750288031483,72.28286873676228,562,morning,4.821099171717418,1973
1974,33,33.27029578392116,38.79718927229525,1432,night,70.74871208989501,1974
1975,55,61.3290332229496,54.61777326867531,1293,morning,2.519219285842264,1975
1976,45,52.59805159220707,40.54818971791124,1233,night,62.246862303584166,1976
1977,127,30.47773786489609,11.254801678117833,553,afternoon,21.21229041041604,1977
1978,34,39.57295228466985,33.49372011420817,1046,morning,28.148834356569274,1978
1979,88,52.80161028431632,86.04431350336935,1056,night,8.468169584097025,1979
1980,37,54.164475118182494,46.12019957761724,1489,morning,68.66303229871568,1980
1981,59,30.902165387795204,58.46375004849556,984,afternoon,26.53979673563937,1981
1982,61,50.327312263450445,18.144675934301937,1363,night,33.78259318170979,1982
1983,22,62.46429925110211,35.62313256247366,1252,morning,24.40938505145769,1983
1984,66,43.93365309265061,92.92049848943202,924,afternoon,4.013988243975406,1984
1985,97,29.485518078158485,31.42454953930985,845,morning,54.277794185043234,1985
1986,54,76.6444524350323,25.0561065030488,1249,afternoon,6.084979388488845,1986
1987,96,62.57434055622042,5.589981688382906,496,night,10.357133387333516,1987
1988,120,41.69279047764158,9.72308183478564,1393,evening,33.21614934463909,1988
1989,116,51.9076365525205,58.47893380859058,1037,afternoon,2.93927846569512,1989
1990,103,42.88981089061603,66.00327987825602,736,afternoon,81.2734198736157,1990
1991,72,30.20561974092179,64.15804797276941,1389,morning,3.976045310673407,1991
1992,61,63.65855326178381,53.982932286836274,1032,night,33.002436099590724,1992
1993,92,83.3193264686105,49.09712976295301,793,night,30.245773289849605,1993
1994,120,68.11535048651066,7.214091761163877,1215,morning,35.92287346058939,1994
1995,42,54.91893515195162,84.06953312901732,858,morning,17.0402343353827,1995
1996,77,43.66513493652888,51.30807588731746,1024,night,14.451853019048846,1996
1997,94,0.0,13.191466931715656,1388,morning,114.03858963203557,1997
1998,61,81.39364909911004,13.584945573827213,878,evening,50.97406598306383,1998
1999,125,36.67095697133582,51.29565216986195,1254,morning,19.93350573612309,1999
2000,107,66.67039871196262,24.45766004857234,710,evening,6.036603622334485,2000
2001,103,68.82761521496086,92.19649800637542,513,morning,66.36960657048573,2001
2002,54,68.26246835441097,49.8948931032613,1086,afternoon,31.38766361302825,2002
2003,54,22.02184674102516,97.84185220555266,1460,night,4.377608259692761,2003
2004,63,69.65991307019338,73.41587018594839,1123,afternoon,6.06731865600489,2004
2005,34,40.501142116530566,81.06988895772244,1225,afternoon,23.349380516796,2005
2006,120,48.21083901505356,38.88787621678331,1004,morning,21.01625184100148,2006
2007,81,47.60578082352415,13.402077963004578,1356,night,15.792505497091888,2007
2008,94,37.67964561156145,68.96963308244167,1014,evening,16.699490487424637,2008
2009,66,44.02949248781928,40.70712008570436,822,afternoon,5.669597117946632,2009
2010,76,52.81690220638058,94.8881848746622,497,night,8.849900331000583,2010
2011,81,31.19474764573341,19.36322422102432,1423,afternoon,20.36008048093624,2011
2012,83,17.33742779587628,62.65034483775485,951,evening,1.974728914662797,2012
2013,124,67.87342717987005,86.60611816636423,733,evening,13.047541793444466,2013
2014,73,55.777718578922816,40.282904944724805,1403,evening,7.085869715298426,2014
2015,123,12.736805668619205,95.36676192901542,604,afternoon,5.758366587055639,2015
2016,81,58.12702192889802,7.66165832159359,608,night,4.75556178765424,2016
2017,34,46.36289605253617,58.69257489437233,613,evening,4.531295533114453,2017
2018,92,23.95601236710204,77.7386720373004,887,morning,5.246281921917463,2018
2019,57,39.09034085229484,20.180691490312206,955,night,14.058518585047985,2019
2020,119,57.38530635068884,5.785745212701022,1088,morning,3.20935672966577,2020
2021,101,30.14809861190166,7.989761189475364,965,morning,68.20285931038428,2021
2022,79,29.652205572915893,31.92292397074169,814,night,20.669642770055468,2022
2023,48,38.66646773904951,22.3171703123526,913,night,21.08232173024393,2023
2024,94,31.10802315072988,22.389015526285792,894,morning,7.113177952547046,2024
2025,125,27.95480638671805,45.85209698500522,1495,morning,60.55721356405449,2025
2026,97,27.61334198561148,8.493377925036228,1073,morning,52.83069403838185,2026
2027,54,58.65917826180692,99.5500629338827,840,night,1.0453856246230429,2027
2028,40,31.86114844907916,69.58076286248655,476,morning,39.54834606486248,2028
2029,102,71.64228178731702,3.029335718660453,949,afternoon,6.110124705067586,2029
2030,87,93.13239253403052,69.19041704178196,962,morning,24.332043767612184,2030
2031,55,46.743486501325776,79.18277825542027,1142,evening,61.32646450323183,2031
2032,82,90.3413513105203,19.07622409645605,564,afternoon,81.56702297001758,2032
2033,54,60.84667231783153,84.02767985627105,1368,night,6.1168623868902845,2033
2034,60,53.24383695945938,61.17650099474096,1426,night,84.19107924237204,2034
2035,92,48.75828813963996,82.08557313740468,1242,afternoon,2.163663619269264,2035
2036,42,10.89180962425737,71.66936632598048,966,morning,72.01471868103725,2036
2037,101,40.993034828953085,70.46286147155264,762,morning,44.395214806876986,2037
2038,83,27.50538928098011,15.824104274636774,1156,night,73.54118582180354,2038
2039,50,67.50485686933885,31.57968911878136,785,afternoon,13.67810976164797,2039
2040,68,84.26322225076437,52.32454064782428,863,morning,84.79451995812245,2040
2041,32,54.29124865383558,11.254660628041968,984,evening,51.19776611024339,2041
2042,99,55.037476550609725,47.84930466289229,1441,afternoon,11.939309867441182,2042
2043,68,69.25043761258706,44.53201583399113,886,night,12.417055388670924,2043
2044,128,52.37001285540373,23.19233284253125,1528,morning,13.258371101642211,2044
2045,57,74.06082022179798,19.971779176901595,1013,morning,26.65929964635436,2045
2046,77,97.29857669978982,24.737415192243084,1287,morning,6.023094151206236,2046
2047,97,78.88486930245404,60.51067622703923,1140,night,17.048339877629555,2047
2048,96,37.54647296610339,41.495237156265816,599,night,2.1017485805870773,2048
2049,73,66.78929150143288,41.3959093469244,725,afternoon,13.30975477849619,2049
2050,79,36.64399193690726,18.173321095811666,1219,evening,32.9643435653072,2050
2051,63,45.58140845240818,78.73660908161284,1060,evening,26.7091380825751,2051
2052,108,82.87446758676782,70.03793886046381,856,night,11.41742657683264,2052
2053,112,30.05872653592683,42.907506267874105,524,afternoon,8.92001689246785,2053
2054,59,42.073221550080646,14.22019192423818,937,afternoon,11.884600974611413,2054
2055,117,72.8481519459041,71.47008705299736,548,night,2.1625289991951737,2055
2056,93,32.85959497121785,89.88443420530614,999,night,8.93510260538304,2056
2057,42,11.652370492441676,17.826192839307964,1328,morning,36.93528554875792,2057
2058,42,20.168096089279985,60.2660426683476,1069,evening,5.90778322893647,2058
2059,102,37.82531019379859,42.43088021041636,1397,morning,4.463025002485882,2059
2060,93,49.22195388635028,8.76503595091841,571,night,56.1352247988921,2060
2061,53,43.93034542613621,72.58270093363218,911,afternoon,8.097326747094382,2061
2062,112,39.76239708232793,7.114721705810522,899,evening,8.674662878034866,2062
2063,68,51.53836781154002,70.22314894305457,1265,afternoon,18.65487928135576,2063
2064,95,40.06255115034,28.115289426569824,553,night,19.15476966933284,2064
2065,47,36.0733424957952,56.5659752596036,1301,evening,6.181306454395884,2065
2066,77,54.59713098964521,16.045384206415967,1307,night,24.367352691420542,2066
2067,107,52.302279772831305,37.08968698633517,1529,afternoon,35.69630912662317,2067
2068,70,70.31843015900398,10.408948839823374,1376,night,19.87810925767781,2068
2069,87,90.38131531732024,46.73036211404696,1291,morning,67.73833590491425,2069
2070,27,7.822385228676076,21.32907023759415,1259,evening,143.35807326892072,2070
2071,44,60.3847950717438,18.7930478423854,529,night,22.562116979793807,2071
2072,79,53.18021217128943,10.715241833018627,1351,evening,108.021147871642,2072
2073,104,75.5645485068699,76.54340089831689,573,evening,31.19519734383718,2073
2074,130,39.85412924282892,63.95198773026296,1093,afternoon,22.574554819835583,2074
2075,77,42.4598745214042,15.690396768947412,1153,morning,61.21226316835974,2075
2076,98,24.17240508433181,47.24293877184894,599,morning,101.88188850810896,2076
2077,98,70.50273235711668,66.08846154417274,1341,night,207.5195044548989,2077
2078,115,52.7200388129755,87.80686852341577,1109,evening,42.71070408247043,2078
2079,75,72.52712689146793,5.957215443606401,1118,morning,19.92515370348489,2079
2080,32,41.38406840688418,36.23549366801379,1076,night,10.530861880769365,2080
2081,48,36.56345740501264,61.59532450038788,724,night,24.4920507312545,2081
2082,112,64.54431488378263,1.5617440359646295,1329,afternoon,45.08881730538441,2082
2083,56,43.22831873478308,24.352643671879527,944,evening,0.8157276733538509,2083
2084,40,62.62512839572749,74.49005349657982,1142,afternoon,9.3449326903272,2084
2085,70,60.21764690382009,35.57365652582628,877,night,13.136712487814666,2085
2086,78,52.13796130807864,8.449473958466069,638,afternoon,45.41670762192159,2086
2087,118,37.84919142055868,62.65953244148788,1050,morning,28.522745614165792,2087
2088,47,57.15493505185792,25.00527934883937,562,evening,16.63844350310214,2088
2089,56,34.82362309897917,70.16540931772018,564,afternoon,75.49813970099024,2089
2090,83,51.95473777116128,90.01748717370234,475,evening,23.1752095083269,2090
2091,103,83.65607523524102,52.78590739002429,964,evening,38.61108244388885,2091
2092,60,74.80158759649868,59.91438591565057,930,afternoon,31.96742074520038,2092
2093,52,39.834030079966126,51.4405939850985,1298,night,58.665411399215245,2093
2094,65,55.45267021684807,81.74420901314019,1040,night,50.19987872789382,2094
2095,44,39.27064500129626,24.171463768098423,1327,night,135.38150911304496,2095
2096,94,55.63484037282069,40.154383443561,597,morning,14.301963896723532,2096
2097,85,31.666939367748355,89.5031432972212,1508,night,5.405113120520304,2097
2098,51,36.88509943496665,72.3646022842546,531,morning,42.79069905800974,2098
2099,88,87.47560184009642,32.008585227200825,1499,evening,62.31469434999358,2099
2100,121,52.65348300876873,83.2632273533792,789,morning,1.677179741689181,2100
2101,91,41.0152235556209,23.88242106089229,687,evening,12.143409829227227,2101
2102,69,7.448335948899128,63.41793526924536,1089,evening,49.38213296170316,2102
2103,136,53.35229769177695,95.64569574043756,629,afternoon,34.506934219439394,2103
2104,90,93.71728357173257,57.4710979927708,648,evening,42.23184343235084,2104
2105,85,38.59270153021234,79.94670126871763,1326,afternoon,23.50526625644094,2105
2106,106,42.312641119358815,73.54307446002744,1361,morning,14.430194937469135,2106
2107,38,50.95676536815359,86.57210309006429,940,night,50.04240117286911,2107
2108,129,37.33864318244048,96.87641793982468,974,afternoon,24.25943984625505,2108
2109,52,94.17001846447688,2.2316557055525266,1201,night,21.70919616593256,2109
2110,97,69.6096205692884,2.786977137567026,497,night,39.82313667123675,2110
2111,58,63.92112112318277,59.44222989367478,1252,morning,6.3537622904439415,2111
2112,116,92.28650080299413,95.42453506031936,504,night,26.456988319439017,2112
2113,75,84.11128615150724,48.56830726463455,956,afternoon,10.890052097559982,2113
2114,101,51.571510717203694,83.97795639430137,731,night,0.6504841236232013,2114
2115,88,44.41732332247411,76.79077531189931,807,morning,41.4532836928943,2115
2116,80,44.21639281218057,49.82522739858267,1243,evening,19.312745347754483,2116
2117,126,39.15923637215583,51.31723276722193,728,afternoon,70.06795120087557,2117
2118,119,45.61929846929641,43.60334125974828,1127,morning,20.80439227371252,2118
2119,51,39.76737091562413,25.219872502861502,1391,afternoon,0.3072451472632372,2119
2120,69,27.47719744091151,85.87122684503628,1046,evening,15.765352991960796,2120
2121,40,1.5975165902851174,20.957013773584222,1433,night,5.628721996486074,2121
2122,122,70.91324994573738,90.69205500175596,683,morning,76.17917619277688,2122
2123,50,0.0,35.9727609608504,1009,evening,17.70683626110952,2123
2124,68,57.09788212430946,2.6497306484130845,1037,afternoon,21.44301155457202,2124
2125,82,69.37625787698079,16.837802741678598,644,night,13.647374707580944,2125
2126,50,58.80107021607705,88.7824764334916,570,evening,22.158413508162248,2126
2127,124,47.039479241831984,12.844454218474354,1264,night,2.592635630740435,2127
2128,46,54.33180852973847,73.87736706799569,1198,morning,18.41528351902605,2128
2129,74,41.30170530733869,18.28137088761392,708,evening,32.669661116139444,2129
2130,81,48.14661412725613,49.89328963666129,656,evening,13.96860957017193,2130
2131,76,43.70478123265545,20.52070107187398,1288,night,14.960361822250675,2131
2132,27,36.25826592941186,33.31654377683729,1503,night,54.49747710735846,2132
2133,64,73.78610038385631,12.48222244011986,1465,night,23.076638846314943,2133
2134,103,67.42524590946702,55.60022761223251,986,morning,26.57636115338217,2134
2135,46,47.00261861314385,36.58252100515266,559,morning,10.564127497233166,2135
2136,88,50.95212512480827,36.548420087558085,883,night,19.790199452929407,2136
2137,89,35.067730028621654,3.8574164826155055,554,evening,1.6641336930253383,2137
2138,86,57.20892948785624,13.6128389138932,611,afternoon,16.87919970599398,2138
2139,64,47.9209578640276,70.753048562558,1474,evening,48.69023249602106,2139
2140,105,43.39779913261626,29.23202796484642,1431,evening,5.282697135659317,2140
2141,127,55.130669750896985,44.20691508916018,683,morning,43.37848854313143,2141
2142,104,51.69586667819533,76.30678613498885,573,morning,14.062482779960368,2142
2143,76,33.07193067767773,44.4757438633429,792,morning,0.8230386975377267,2143
2144,47,67.99072639658397,22.56090314510302,568,morning,91.86119419491548,2144
2145,44,69.70449574248104,54.98242431331983,880,evening,6.00324178965358,2145
2146,48,36.38264477571134,80.12060060520982,1447,morning,12.22860252736018,2146
2147,64,113.85569073993642,59.96418835390085,947,night,19.65981292944063,2147
2148,49,31.10280132619016,42.01812489402585,1321,morning,89.5397466599494,2148
2149,48,62.31588401979391,12.56245174188667,1253,night,26.10853756430286,2149
2150,114,61.252569226463336,24.87131748310877,1251,night,70.72420435699502,2150
2151,120,64.40560143556667,94.61188777719173,1091,night,24.935417411471004,2151
2152,127,84.18469367195486,77.18080474840895,1200,afternoon,6.897335232814148,2152
2153,85,44.52147090732768,8.757188763120716,488,afternoon,24.92897609555046,2153
2154,64,50.84852851258425,0.5514605908759407,995,afternoon,3.175632825049657,2154
2155,118,58.49460781847903,17.541934124071844,1065,afternoon,3.7349033643881286,2155
2156,71,16.324043671293232,94.38907382853256,1104,evening,3.68758569612349,2156
2157,117,52.711885091788005,58.00389177151538,980,afternoon,0.3698527503965513,2157
2158,44,58.015953399251245,83.86597542491498,934,afternoon,4.921015964906073,2158
2159,70,35.829564220793294,46.52250129976818,524,afternoon,13.06129034076053,2159
2160,45,93.66367716071238,82.66361526943064,1105,night,2.2454659355229785,2160
2161,98,55.23553088772326,3.391641775811693,964,evening,0.1854582434942683,2161
2162,114,35.25880102344559,42.68194470136291,710,night,3.572690616844507,2162
2163,95,38.56328872391781,37.759448368689206,1390,night,82.49338062233608,2163
2164,53,34.18513546956928,98.1546405736245,740,night,22.373518045021104,2164
2165,83,34.86217531722558,30.047573232352065,896,evening,17.1291391098488,2165
2166,61,56.75555291704207,41.69168484654515,1367,evening,20.03358233768533,2166
2167,113,58.56969154161135,75.88008485876682,1479,afternoon,24.277526463101736,2167
2168,129,59.01608103832673,88.07130994453904,1027,night,3.4229966377891525,2168
2169,81,63.54056927041628,87.83881742513633,1135,night,26.366706592379984,2169
2170,36,58.4543061142125,39.45108706612479,709,evening,53.913420918951786,2170
2171,74,93.538375147933,94.85549530685778,1076,evening,24.67344740417376,2171
2172,103,68.11357406411422,65.35088762646616,508,night,64.37966226072282,2172
2173,39,29.314856222060417,85.11355482209932,1097,afternoon,4.4630132948815575,2173
2174,105,50.6868985756597,92.62772274731124,998,evening,52.44140901172601,2174
2175,122,27.43265639978897,23.359972327822664,542,evening,32.595855235711696,2175
2176,94,50.439519274648426,49.9198485241553,1214,evening,27.765396015787072,2176
2177,99,21.85878692253041,58.77972957793246,743,night,26.658320969256145,2177
2178,110,45.32606287076455,80.24376930482158,624,night,3.7990933361099737,2178
2179,81,47.842732504415146,40.11656970679195,524,night,30.811845866118453,2179
2180,120,23.11078813609918,21.04491724282661,1074,afternoon,15.2638399824432,2180
2181,57,50.31345663677867,74.32345336012449,1133,night,1.9603797480630865,2181
