Due_Date_dow,Due_Date_month,Amount,Clearing_Date_dow,Clearing_Date_minus_Document_Date_days,Clearing_Date_minus_Due_Date_days,Document_Date_dow,Document_Date_month,Document_Date_year,Due_Date_year,is_late
0.25,0.8333333333333334,-0.5594338899911513,-0.75,0.34782608695652173,0.3125,0.75,0.6666666666666666,0.0,0.0,1
0.25,0.8333333333333334,-0.8142366874548257,0.0,-0.2608695652173913,0.9375,-0.25,0.8333333333333334,0.0,0.0,1
0.0,0.8333333333333334,-0.8008844497392508,0.75,0.043478260869565216,-0.5625,0.5,0.5,0.0,0.0,1
0.0,-1.0,-0.5405768797332663,0.5,-1.2608695652173914,-0.625,0.75,0.8333333333333334,0.0,1.0,1
-0.25,-1.0,0.6790977413556304,0.5,0.7391304347826086,0.3125,-0.25,0.6666666666666666,0.0,1.0,1
0.0,0.6666666666666666,-0.8506494587935912,0.75,0.17391304347826086,0.3125,-0.25,0.5,0.0,0.0,1
0.0,-0.3333333333333333,0.11598771141135554,0.0,-0.6956521739130435,0.125,0.5,-0.3333333333333333,0.0,0.0,1
-0.75,-0.6666666666666666,-0.3431667208853825,0.25,0.043478260869565216,-0.5,0.0,-1.0,0.0,0.0,1
-0.25,-0.6666666666666666,0.27273494375872254,0.5,-1.6521739130434783,-1.0,-0.5,-0.8333333333333334,0.0,0.0,0
-0.25,0.8333333333333334,-0.7670342066432547,0.25,-0.21739130434782608,-0.625,-0.25,0.6666666666666666,0.0,0.0,1
0.5,0.16666666666666666,-0.5570556683724284,-0.75,-0.5652173913043478,-0.625,0.75,0.0,0.0,0.0,1
0.5,-0.6666666666666666,-0.6448322532150961,-0.25,0.4782608695652174,-0.0625,0.5,-0.8333333333333334,0.0,0.0,1
-0.25,0.5,-0.606860647538008,0.0,0.34782608695652173,-0.25,-0.25,0.16666666666666666,0.0,0.0,1
-0.25,-0.3333333333333333,0.49317454836549995,0.75,0.17391304347826086,0.375,-0.25,-0.6666666666666666,0.0,0.0,1
-0.75,-1.0,0.30960515081500156,0.25,-0.2608695652173913,0.375,0.0,-1.0,0.0,0.0,1
-0.5,0.6666666666666666,0.8318324186469451,0.25,-0.43478260869565216,-0.5625,-0.75,0.5,0.0,0.0,1
0.0,0.5,-0.01884923829181093,0.25,0.4782608695652174,0.1875,-0.75,0.3333333333333333,0.0,0.0,1
-0.5,0.16666666666666666,0.1715728127744473,-0.5,0.6521739130434783,0.125,-0.75,0.0,0.0,0.0,1
-0.75,0.8333333333333334,0.8139524555526811,0.0,-0.21739130434782608,0.75,-0.5,0.6666666666666666,0.0,0.0,1
0.0,-0.6666666666666666,0.18728106649139023,-0.75,0.391304347826087,0.375,0.5,-1.0,0.0,0.0,1
-0.25,-0.6666666666666666,-0.7401343217793808,0.5,-0.4782608695652174,-0.125,-0.25,-0.8333333333333334,0.0,0.0,1
0.5,-0.16666666666666666,0.5875239959452541,0.5,0.391304347826087,1.0,0.0,-0.3333333333333333,0.0,0.0,1
-0.5,0.6666666666666666,-0.3995556655967262,0.25,-0.5652173913043478,-1.0,0.0,0.5,0.0,0.0,0
-0.25,-0.16666666666666666,0.8917098658447628,0.0,-1.173913043478261,-0.6875,-0.25,-0.16666666666666666,0.0,0.0,1
-0.25,-0.3333333333333333,-0.17027378415917882,0.75,0.391304347826087,0.8125,0.25,-0.6666666666666666,0.0,0.0,1
0.25,-0.16666666666666666,-0.4627040002309386,0.75,-0.21739130434782608,-1.0625,0.25,-0.3333333333333333,0.0,0.0,0
0.25,-0.3333333333333333,0.7534488099454516,0.25,0.7391304347826086,1.0,-0.5,-0.5,0.0,0.0,1
0.25,-0.6666666666666666,-0.06907390362540024,0.75,1.3478260869565217,0.6875,0.0,-1.0,0.0,0.0,1
0.0,-0.8333333333333334,-0.5710363250591505,0.5,0.782608695652174,0.25,-0.5,0.8333333333333334,0.0,1.0,1
-0.25,-0.8333333333333334,0.9698758594961768,0.75,0.8260869565217391,0.8125,-0.5,-1.0,0.0,0.0,1
0.25,0.8333333333333334,-0.9563681824591169,0.0,1.3043478260869565,0.9375,-0.5,0.5,0.0,0.0,1
0.5,-0.5,0.21531343784037033,0.75,0.4782608695652174,0.625,-0.25,-0.6666666666666666,0.0,0.0,1
-0.25,0.16666666666666666,0.8492993572584057,0.0,-0.30434782608695654,0.1875,0.0,0.0,0.0,0.0,1
-0.75,-0.8333333333333334,0.5253549290363981,0.75,-1.0869565217391304,-0.375,0.0,-0.8333333333333334,0.0,0.0,1
0.5,0.16666666666666666,0.6069072793344533,-0.75,0.2608695652173913,-0.625,-0.5,-0.16666666666666666,0.0,0.0,1
0.5,0.16666666666666666,0.38281707123451003,0.75,-0.2608695652173913,0.625,0.5,0.0,0.0,0.0,1
0.5,0.3333333333333333,-0.0422384150518559,0.75,1.2608695652173914,0.625,0.5,0.0,0.0,0.0,1
-0.5,0.16666666666666666,0.17113758267428905,0.75,0.0,-0.875,0.75,0.0,0.0,0.0,0
0.25,-0.5,-0.19092500829934955,-0.25,0.4782608695652174,0.875,0.5,-0.6666666666666666,0.0,0.0,1
-0.75,0.16666666666666666,0.04571581472965196,-0.5,0.43478260869565216,-0.6875,0.5,-0.16666666666666666,0.0,0.0,1
0.25,0.16666666666666666,0.5681473742412616,-0.5,1.2608695652173914,0.8125,-0.75,-0.16666666666666666,0.0,0.0,1
-0.25,-0.16666666666666666,0.1326841151005969,0.75,-0.043478260869565216,-0.5,-0.75,-0.3333333333333333,0.0,0.0,1
-0.25,-0.5,-0.1980219236060147,-0.25,-0.6521739130434783,-0.3125,0.0,-0.6666666666666666,0.0,0.0,1
-0.75,-0.16666666666666666,0.33631628793135787,-0.5,0.30434782608695654,1.0625,-0.5,-0.3333333333333333,0.0,0.0,1
-0.75,0.3333333333333333,-0.9393986496764088,0.75,0.34782608695652173,-0.8125,0.5,0.0,0.0,0.0,0
-0.5,0.3333333333333333,0.7987438282262264,0.25,-0.5652173913043478,-0.125,0.0,0.16666666666666666,0.0,0.0,1
-0.75,-0.6666666666666666,-0.6549691175376636,0.5,0.30434782608695654,0.0,0.5,-1.0,0.0,0.0,1
0.5,-0.3333333333333333,-0.9696893323103948,0.25,-0.2608695652173913,0.9375,0.0,-0.3333333333333333,0.0,0.0,1
-0.75,0.5,0.8588189054185035,-0.25,-0.43478260869565216,-0.625,0.5,0.3333333333333333,0.0,0.0,1
0.25,0.8333333333333334,-0.0020884383122399927,-0.75,-0.6086956521739131,-1.0,-0.75,0.6666666666666666,0.0,0.0,0
-0.25,0.8333333333333334,-0.5911013209011485,0.75,0.2608695652173913,0.8125,-0.75,0.6666666666666666,0.0,0.0,1
0.75,-0.16666666666666666,0.09020476910043922,0.0,0.21739130434782608,-0.9375,0.5,-0.5,0.0,0.0,0
0.0,0.3333333333333333,-0.38747580975559404,0.25,-0.5217391304347826,-0.25,-0.25,0.16666666666666666,0.0,0.0,1
-0.75,0.6666666666666666,-0.8104151007080264,-0.25,-0.08695652173913043,0.25,0.25,0.5,0.0,0.0,1
0.25,0.5,0.9359012649429926,-0.25,-0.08695652173913043,0.4375,0.25,0.3333333333333333,0.0,0.0,1
0.25,0.5,0.5747091341696707,0.5,0.13043478260869565,0.1875,-0.25,0.3333333333333333,0.0,0.0,1
0.5,0.16666666666666666,0.08841721690335988,-0.5,0.6086956521739131,0.75,-0.5,-0.16666666666666666,0.0,0.0,1
0.25,-0.6666666666666666,-0.44992022631965223,-0.25,0.043478260869565216,-0.4375,-0.5,-1.0,0.0,0.0,1
0.25,-0.16666666666666666,-0.1227670863898442,-0.75,1.2608695652173914,0.75,0.75,-0.5,0.0,0.0,1
-0.25,0.8333333333333334,0.7311166205715057,0.75,1.0,0.8125,0.25,0.5,0.0,0.0,1
0.5,-0.3333333333333333,-0.8978519396051621,0.25,0.17391304347826086,0.5,-0.75,-0.5,0.0,0.0,1
0.75,-0.6666666666666666,0.907080594177909,-0.75,0.9130434782608695,0.1875,-0.75,-1.0,0.0,0.0,1
-0.75,0.0,0.3483894820872835,-0.75,-0.30434782608695654,0.5625,-0.75,-0.16666666666666666,0.0,0.0,1
0.25,0.8333333333333334,-0.8744272338573491,-0.25,-0.5217391304347826,0.0,-0.75,0.8333333333333334,0.0,0.0,1
0.5,0.8333333333333334,0.8204054079560504,0.25,0.13043478260869565,0.5,-0.5,0.5,0.0,0.0,1
-0.75,0.8333333333333334,-0.48395255547795946,-0.25,0.6956521739130435,-0.1875,-0.75,0.5,0.0,0.0,1
-0.5,0.8333333333333334,-0.13002166157973,-0.25,0.9130434782608695,1.0625,-0.25,0.6666666666666666,0.0,0.0,1
-0.25,-0.16666666666666666,-0.9388324064338558,-0.75,-0.6521739130434783,0.4375,-0.5,-0.16666666666666666,0.0,0.0,1
0.5,-0.3333333333333333,-0.2926245152236164,0.5,1.2173913043478262,1.0,0.5,-0.6666666666666666,0.0,0.0,1
-0.25,0.16666666666666666,0.47331606476490345,-0.25,-0.6956521739130435,-0.75,0.25,0.0,0.0,0.0,0
-0.25,-0.5,0.4031596372934459,0.0,-1.0,-0.25,0.5,-0.6666666666666666,0.0,0.0,1
0.25,-0.16666666666666666,0.3297523074412132,-0.25,-0.6956521739130435,0.0,0.25,-0.3333333333333333,0.0,0.0,1
0.25,0.8333333333333334,-0.05698738609906173,0.75,-0.043478260869565216,0.25,-0.75,0.5,0.0,0.0,1
-0.75,0.8333333333333334,-0.016102403424994496,-0.5,-0.2608695652173913,0.1875,-0.75,0.6666666666666666,0.0,0.0,1
-0.25,0.6666666666666666,-0.47040712889139585,-0.75,-0.08695652173913043,-0.875,-0.25,0.3333333333333333,0.0,0.0,0
0.25,0.5,-0.19912998391203046,0.75,0.8260869565217391,0.25,-0.5,0.16666666666666666,0.0,0.0,1
0.5,-0.6666666666666666,-0.37130123807419585,0.5,-0.6086956521739131,-0.3125,0.5,-0.8333333333333334,0.0,0.0,1
0.0,0.0,-0.04635311594774148,0.75,-0.17391304347826086,-1.0,0.0,-0.3333333333333333,0.0,0.0,0
-0.5,0.5,-0.5942256512630002,-0.75,-0.8260869565217391,-0.375,0.5,0.3333333333333333,0.0,0.0,1
0.0,0.6666666666666666,0.79840630284243,-0.5,-1.0869565217391304,-0.4375,0.5,0.5,0.0,0.0,1
0.0,-0.3333333333333333,0.4729852010663137,-0.25,0.4782608695652174,0.5,0.5,-0.5,0.0,0.0,1
0.25,0.16666666666666666,-0.9986787657673765,0.5,0.6521739130434783,0.625,0.25,0.0,0.0,0.0,1
0.25,0.0,0.5032159285334409,0.0,0.391304347826087,0.9375,-0.5,-0.16666666666666666,0.0,0.0,1
-0.5,-0.6666666666666666,-0.2652960619447903,-0.25,0.34782608695652173,0.625,-0.5,-0.8333333333333334,0.0,0.0,1
0.0,0.6666666666666666,-0.5609394308478217,0.0,-0.391304347826087,-0.75,0.5,0.3333333333333333,0.0,0.0,0
0.5,0.16666666666666666,0.09330911440667124,0.25,0.21739130434782608,0.9375,0.75,0.0,0.0,0.0,1
-0.5,-0.5,0.00393150455270648,-0.25,-0.4782608695652174,-0.6875,0.75,-0.6666666666666666,0.0,0.0,1
0.75,0.3333333333333333,-0.09645787094761388,0.0,-0.30434782608695654,-0.5,0.0,0.16666666666666666,0.0,0.0,1
0.5,-0.5,-0.37842035899821597,0.5,-0.8695652173913043,-0.3125,0.25,-0.6666666666666666,0.0,0.0,1
0.5,0.0,-0.9668825422767199,0.75,0.043478260869565216,-0.25,0.5,-0.16666666666666666,0.0,0.0,1
0.0,0.16666666666666666,-0.4703382914775953,-0.5,-1.173913043478261,-0.875,-0.75,0.16666666666666666,0.0,0.0,0
0.25,0.5,0.08815741118030611,-0.5,0.9565217391304348,0.8125,-0.75,0.3333333333333333,0.0,0.0,1
0.75,-0.5,-0.10609732944142902,0.5,0.391304347826087,0.9375,0.0,-0.6666666666666666,0.0,0.0,1
-0.75,-0.6666666666666666,-0.2187242206661021,0.25,-0.043478260869565216,-0.0625,0.5,-1.0,0.0,0.0,1
-0.25,0.16666666666666666,0.26569354249544497,-0.5,0.2608695652173913,-0.375,-0.25,0.0,0.0,0.0,1
-0.75,-0.5,0.7154194696632408,-0.25,-0.6086956521739131,-0.1875,-0.25,-0.6666666666666666,0.0,0.0,1
-0.75,-1.0,-0.5499099007075822,-0.75,0.21739130434782608,0.5625,-0.25,0.8333333333333334,0.0,1.0,1
-0.5,0.5,-0.5733723560048988,0.0,0.08695652173913043,-0.625,-0.5,0.16666666666666666,0.0,0.0,1
0.75,-1.0,-0.5559875781776518,0.0,0.17391304347826086,0.375,0.75,0.8333333333333334,0.0,1.0,1
0.75,0.8333333333333334,0.11761094204000776,0.75,0.9130434782608695,0.125,0.75,0.5,0.0,0.0,1
-0.5,0.16666666666666666,0.8404393159337514,0.0,1.2173913043478262,0.6875,0.0,-0.16666666666666666,0.0,0.0,1
0.5,0.6666666666666666,-0.4896705019468777,0.5,0.6956521739130435,-0.3125,0.0,0.3333333333333333,0.0,0.0,1
0.75,0.5,0.9890059988475284,0.5,-0.5217391304347826,-0.8125,0.0,0.3333333333333333,0.0,0.0,0
0.75,-0.6666666666666666,0.885649952868577,-0.5,0.9130434782608695,0.6875,-0.5,-1.0,0.0,0.0,1
0.25,-0.3333333333333333,-0.7441357740267558,-0.25,0.34782608695652173,-0.875,-0.5,-0.6666666666666666,0.0,0.0,0
-0.25,-0.6666666666666666,-0.018189731456366712,0.5,1.173913043478261,0.75,0.75,-1.0,0.0,0.0,1
0.0,0.3333333333333333,0.6270877443866973,0.25,0.391304347826087,-0.25,-0.25,0.16666666666666666,0.0,0.0,1
-0.25,0.0,-0.13027480561757732,0.0,-1.1304347826086956,-0.25,-0.5,0.0,0.0,0.0,1
-0.5,0.16666666666666666,0.8657448374715351,0.0,-1.0434782608695652,-0.625,0.75,0.0,0.0,0.0,1
-0.25,0.0,-0.3575448581227595,-0.5,0.391304347826087,-0.8125,0.75,-0.3333333333333333,0.0,0.0,0
0.5,0.5,0.3781294654108649,-0.75,-0.4782608695652174,-1.0625,0.25,0.3333333333333333,0.0,0.0,0
-0.75,-0.8333333333333334,-0.4926793630984832,0.0,1.434782608695652,0.75,0.5,0.8333333333333334,0.0,1.0,1
0.75,0.3333333333333333,-0.155944499279983,0.75,-1.434782608695652,-0.75,0.25,0.3333333333333333,0.0,0.0,0
0.5,0.8333333333333334,-0.4969073126428794,0.25,0.21739130434782608,0.9375,0.75,0.6666666666666666,0.0,0.0,1
0.25,0.3333333333333333,0.23182997602903593,0.25,-0.21739130434782608,0.5625,-0.25,0.16666666666666666,0.0,0.0,1
0.75,-0.5,-0.4495827009358559,0.25,-0.5652173913043478,0.0,0.0,-0.6666666666666666,0.0,0.0,1
-0.75,-0.8333333333333334,-0.19499973908399623,0.5,0.08695652173913043,0.0,0.0,-1.0,0.0,0.0,1
-0.75,-0.3333333333333333,0.6468929345056419,0.75,0.8695652173913043,0.0625,-0.75,-0.6666666666666666,0.0,0.0,1
-0.5,0.8333333333333334,0.11792404124471355,-0.25,-1.434782608695652,-0.6875,-0.75,0.8333333333333334,0.0,0.0,1
0.75,-0.3333333333333333,0.9343268866725215,0.75,1.0434782608695652,0.5625,0.0,-0.5,0.0,0.0,1
0.0,-0.6666666666666666,-0.5669660353979747,-0.25,0.6956521739130435,0.9375,-0.75,-1.0,0.0,0.0,1
0.5,-0.3333333333333333,0.6273320061776027,0.0,-0.4782608695652174,-0.4375,-0.75,-0.5,0.0,0.0,1
-0.25,0.6666666666666666,-0.4082846937789854,0.5,0.17391304347826086,0.75,-0.5,0.5,0.0,0.0,1
0.0,0.8333333333333334,-0.24656784426756462,0.25,-0.30434782608695654,-0.6875,0.25,0.6666666666666666,0.0,0.0,1
0.0,0.8333333333333334,-0.7917357353889816,0.25,0.17391304347826086,0.625,-0.75,0.6666666666666666,0.0,0.0,1
0.75,-0.6666666666666666,0.5474228715638193,0.0,-0.21739130434782608,-0.9375,-0.5,-0.8333333333333334,0.0,0.0,0
0.25,0.6666666666666666,0.9325859662718877,0.25,1.0,0.125,-0.25,0.3333333333333333,0.0,0.0,1
0.25,-0.16666666666666666,-0.8852657956883354,-0.75,-0.08695652173913043,0.3125,-0.25,-0.3333333333333333,0.0,0.0,1
0.5,0.6666666666666666,-0.2806823342100852,-0.75,-0.13043478260869565,-0.625,0.0,0.3333333333333333,0.0,0.0,1
-0.25,0.5,-0.8835626248372054,0.75,-0.391304347826087,-0.0625,-0.5,0.3333333333333333,0.0,0.0,1
0.25,0.0,-0.743496252246931,0.25,0.43478260869565216,1.0,-0.5,-0.16666666666666666,0.0,0.0,1
-0.75,0.3333333333333333,-0.5520505222206064,0.0,-1.3478260869565217,-1.0,0.75,0.16666666666666666,0.0,0.0,0
0.5,-0.16666666666666666,-0.6554620822429452,-0.25,-0.5217391304347826,-0.9375,-0.75,-0.3333333333333333,0.0,0.0,0
-0.25,-0.16666666666666666,0.6403622624415298,0.75,0.6521739130434783,0.375,0.5,-0.3333333333333333,0.0,0.0,1
0.25,0.8333333333333334,-0.7026423574371611,0.5,-0.13043478260869565,-0.6875,-0.5,0.6666666666666666,0.0,0.0,1
0.75,-0.8333333333333334,-0.943506688887088,-0.75,1.0,1.0625,0.5,0.8333333333333334,0.0,1.0,1
0.0,0.5,-0.10121653474679501,0.0,0.08695652173913043,-0.75,-0.5,0.16666666666666666,0.0,0.0,0
-0.25,0.0,-0.774188856555043,-0.75,0.4782608695652174,-0.4375,0.0,-0.3333333333333333,0.0,0.0,1
0.0,-0.5,-0.8409988974910986,-0.75,-0.17391304347826086,-0.5,0.25,-0.8333333333333334,0.0,0.0,1
-0.75,-0.16666666666666666,-0.966431768244413,0.25,0.43478260869565216,0.8125,-0.5,-0.3333333333333333,0.0,0.0,1
0.0,0.16666666666666666,-0.7954796024750383,-0.25,0.6521739130434783,0.5,-0.5,0.0,0.0,0.0,1
0.75,-0.5,0.663491633478521,0.25,-0.4782608695652174,-0.875,-0.5,-0.6666666666666666,0.0,0.0,0
-0.25,-0.3333333333333333,0.7748683484461063,-0.75,1.1304347826086956,0.4375,-0.25,-0.6666666666666666,0.0,0.0,1
0.25,0.8333333333333334,0.715319544385143,-0.75,-0.782608695652174,-0.125,0.25,0.8333333333333334,0.0,0.0,1
-0.75,-1.0,-0.8646345566037843,-0.5,1.4782608695652173,1.0625,-0.25,0.6666666666666666,0.0,1.0,1
0.75,-1.0,0.2620851296752538,0.5,0.043478260869565216,0.0625,0.25,0.8333333333333334,0.0,1.0,1
0.75,0.6666666666666666,0.8804605000927085,-0.5,-1.1304347826086956,-1.0625,0.75,0.5,0.0,0.0,0
0.5,-0.16666666666666666,0.5397352868355106,0.25,0.7391304347826086,0.0625,-0.5,-0.3333333333333333,0.0,0.0,1
-0.75,-0.3333333333333333,0.5785551470955608,-0.5,-0.391304347826087,-0.25,0.0,-0.5,0.0,0.0,1
0.5,-0.8333333333333334,-0.6125297416487451,0.75,1.391304347826087,0.625,-0.25,0.8333333333333334,0.0,1.0,1
0.25,0.3333333333333333,-0.013872959442550263,-0.75,-0.391304347826087,-0.5625,-0.25,0.16666666666666666,0.0,0.0,1
-0.25,0.6666666666666666,0.4088798043240997,-0.25,-0.391304347826087,0.5625,0.25,0.5,0.0,0.0,1
0.0,0.3333333333333333,0.5408633321971458,0.0,-0.5652173913043478,0.125,-0.25,0.3333333333333333,0.0,0.0,1
-0.5,0.5,0.41942081088252886,-0.25,0.13043478260869565,-0.25,0.75,0.3333333333333333,0.0,0.0,1
0.5,-0.3333333333333333,-0.653241520507443,0.25,-0.391304347826087,-0.8125,0.75,-0.6666666666666666,0.0,0.0,0
-0.75,-0.16666666666666666,0.4421638041775427,0.0,0.2608695652173913,0.3125,0.25,-0.3333333333333333,0.0,0.0,1
0.5,-0.5,-0.6201396067163112,0.5,0.7391304347826086,0.5625,-0.25,-0.6666666666666666,0.0,0.0,1
0.5,-1.0,-0.27657207443767073,-0.75,0.5217391304347826,0.6875,-0.25,0.6666666666666666,0.0,1.0,1
0.25,-0.6666666666666666,0.247362805368874,-0.5,0.0,-0.9375,-0.5,-1.0,0.0,0.0,0
0.75,0.0,0.07158980007172404,-0.25,1.1304347826086956,0.3125,0.25,-0.3333333333333333,0.0,0.0,1
0.5,0.8333333333333334,0.6176148280230449,0.5,0.391304347826087,0.125,0.0,0.6666666666666666,0.0,0.0,1
0.0,0.16666666666666666,-0.3451541236386571,-0.25,0.7391304347826086,0.0625,0.75,0.0,0.0,0.0,1
-0.25,-0.8333333333333334,0.3116613909820767,-0.25,-0.17391304347826086,1.0,0.75,-1.0,0.0,0.0,1
0.75,-0.6666666666666666,0.25774615204408247,-0.5,1.0869565217391304,0.6875,0.25,-0.8333333333333334,0.0,0.0,1
0.5,0.8333333333333334,0.5381764524971882,0.5,-1.0434782608695652,-0.3125,-0.5,0.6666666666666666,0.0,0.0,1
0.0,-0.5,0.06551656372512536,0.75,-0.30434782608695654,-0.5625,0.75,-0.6666666666666666,0.0,0.0,1
0.25,-0.6666666666666666,-0.2693419254268754,-0.25,0.17391304347826086,-0.875,0.5,-1.0,0.0,0.0,0
0.75,-0.8333333333333334,0.3943351249565601,-0.25,-1.2173913043478262,-0.5625,-0.25,-0.8333333333333334,0.0,0.0,1
0.25,0.0,0.5803604637865238,-0.5,0.043478260869565216,-0.0625,-0.75,-0.16666666666666666,0.0,0.0,1
-0.5,-0.5,0.6274208286470226,-0.25,-0.34782608695652173,0.1875,0.0,-0.6666666666666666,0.0,0.0,1
0.75,-0.16666666666666666,-0.20216549180446203,-0.5,0.43478260869565216,-0.1875,0.5,-0.5,0.0,0.0,1
0.5,0.16666666666666666,-0.30510851330060973,-0.25,-1.5217391304347827,-0.9375,-0.25,0.16666666666666666,0.0,0.0,0
-0.75,-1.0,-0.20240531247189625,-0.75,-0.43478260869565216,-0.75,0.0,0.8333333333333334,0.0,1.0,0
0.0,0.3333333333333333,-0.49715157443378477,0.5,-0.17391304347826086,0.6875,-0.25,0.16666666666666666,0.0,0.0,1
-0.75,-0.8333333333333334,-0.18417894174689398,-0.5,-0.6956521739130435,-0.25,0.0,-1.0,0.0,0.0,1
-0.25,0.0,0.9298946454484589,0.25,0.43478260869565216,-0.1875,-0.5,-0.16666666666666666,0.0,0.0,1
-0.75,-0.6666666666666666,0.678087385765977,0.25,-0.13043478260869565,-0.5,-0.75,-0.8333333333333334,0.0,0.0,1
0.25,-1.0,0.5969480599507256,-0.5,0.30434782608695654,-0.9375,-0.5,0.6666666666666666,0.0,1.0,0
0.75,-0.16666666666666666,-0.6256910110550667,-0.5,-0.9130434782608695,-0.625,-0.5,-0.3333333333333333,0.0,0.0,1
0.75,0.6666666666666666,-0.8653562391678224,-0.25,0.4782608695652174,0.75,0.5,0.3333333333333333,0.0,0.0,1
-0.5,-0.3333333333333333,-0.07186514972692667,0.5,-0.6521739130434783,0.375,0.75,-0.3333333333333333,0.0,0.0,1
-0.75,0.6666666666666666,0.12844506274752313,0.0,0.8260869565217391,0.3125,0.5,0.3333333333333333,0.0,0.0,1
-0.5,-0.6666666666666666,0.46893045533728656,-0.25,-0.43478260869565216,-0.25,0.5,-0.8333333333333334,0.0,0.0,1
0.75,-0.5,0.007386698613148039,-0.5,-0.6521739130434783,0.25,-0.25,-0.6666666666666666,0.0,0.0,1
-0.5,-0.16666666666666666,-0.38405836524465614,-0.5,0.13043478260869565,0.5625,0.5,-0.3333333333333333,0.0,0.0,1
0.25,0.8333333333333334,-0.6840895641370399,-0.5,1.2173913043478262,0.8125,-0.5,0.5,0.0,0.0,1
0.75,0.16666666666666666,-0.3542761912481002,0.25,-0.2608695652173913,-0.875,0.0,-0.16666666666666666,0.0,0.0,0
0.75,-0.16666666666666666,0.2955978473874535,0.0,-0.2608695652173913,-0.5,-0.25,-0.3333333333333333,0.0,0.0,1
0.75,-0.16666666666666666,0.8840000754990988,-0.25,-0.21739130434782608,-1.0,-0.75,-0.3333333333333333,0.0,0.0,0
0.5,0.0,-0.07762306630708382,-0.25,0.7391304347826086,-0.0625,0.75,-0.16666666666666666,0.0,0.0,1
0.75,0.3333333333333333,-0.2765609716289932,-0.5,-0.7391304347826086,-0.625,0.25,0.16666666666666666,0.0,0.0,1
-0.25,0.5,-0.11143555985357638,-0.25,0.9130434782608695,0.125,-0.25,0.16666666666666666,0.0,0.0,1
0.75,0.8333333333333334,0.5468033348396142,-0.75,-0.5652173913043478,-0.25,0.75,0.6666666666666666,0.0,0.0,1
0.75,-0.16666666666666666,-0.9664295476826774,-0.25,1.0869565217391304,0.3125,0.5,-0.5,0.0,0.0,1
-0.25,0.5,-0.860955085808057,-0.5,-0.7391304347826086,0.0625,0.25,0.3333333333333333,0.0,0.0,1
0.0,0.0,0.7180019829616296,0.5,0.7391304347826086,-0.1875,-0.25,-0.3333333333333333,0.0,0.0,1
-0.75,-0.16666666666666666,0.7895862316290152,0.5,-0.08695652173913043,0.0,-0.75,-0.3333333333333333,0.0,0.0,1
0.25,0.8333333333333334,0.22603430989937504,0.75,1.173913043478261,0.6875,-0.75,0.5,0.0,0.0,1
-0.75,-0.6666666666666666,0.5854944025190052,-0.25,-1.1304347826086956,-1.0625,-0.75,-0.8333333333333334,0.0,0.0,0
-0.25,-1.0,-0.043834998939681916,0.0,-0.43478260869565216,-0.6875,0.75,0.8333333333333334,0.0,1.0,1
-0.75,0.6666666666666666,-0.9197044876442397,0.5,-1.1304347826086956,-0.4375,0.0,0.5,0.0,0.0,1
-0.5,-1.0,-0.04407481960711614,0.75,-0.7391304347826086,0.0,-0.25,-1.0,0.0,0.0,1
-0.5,0.5,-0.1904986604461333,-0.75,0.08695652173913043,0.5,0.5,0.3333333333333333,0.0,0.0,1
-0.25,-0.8333333333333334,-0.6891813121965465,-0.25,1.608695652173913,1.0,-0.75,0.8333333333333334,0.0,1.0,1
0.5,-0.3333333333333333,-0.0846111740887094,0.25,0.391304347826087,0.5,-0.25,-0.6666666666666666,0.0,0.0,1
0.25,0.8333333333333334,0.2279284490597586,0.25,-0.34782608695652173,-0.75,0.5,0.5,0.0,0.0,0
0.25,0.16666666666666666,0.19391388439533536,0.0,-0.08695652173913043,0.9375,0.5,0.0,0.0,0.0,1
0.75,0.5,0.6839674332415869,-0.5,0.043478260869565216,-0.625,-0.75,0.3333333333333333,0.0,0.0,1
0.75,-0.5,0.6073203038172564,-0.5,-0.08695652173913043,0.6875,0.0,-0.6666666666666666,0.0,0.0,1
0.25,0.8333333333333334,-0.5621096668824315,0.0,-0.8695652173913043,-0.375,-0.25,0.6666666666666666,0.0,0.0,1
0.25,-1.0,0.9600920644895536,-0.5,-0.17391304347826086,-0.9375,0.5,0.8333333333333334,0.0,1.0,0
-0.25,0.0,0.770091920153041,-0.5,-0.43478260869565216,0.0625,0.25,-0.16666666666666666,0.0,0.0,1
0.25,-0.16666666666666666,-0.4418706900284567,0.75,-0.9130434782608695,-0.625,0.75,-0.3333333333333333,0.0,0.0,1
-0.5,0.8333333333333334,-0.00021650476921154823,-0.75,-1.3478260869565217,-0.8125,0.0,0.6666666666666666,0.0,0.0,0
-0.75,-0.8333333333333334,0.3927118943279081,0.0,0.21739130434782608,-1.0,0.5,0.8333333333333334,0.0,1.0,0
0.0,-0.3333333333333333,0.42477458522682465,0.0,-0.2608695652173913,0.125,-0.25,-0.5,0.0,0.0,1
0.25,-1.0,-0.3534257161034029,-0.5,-0.6956521739130435,-0.0625,0.0,0.8333333333333334,0.0,1.0,1
0.0,-0.8333333333333334,0.5407989359068162,-0.25,1.0,0.5,-0.75,0.8333333333333334,0.0,1.0,1
-0.5,-0.3333333333333333,-0.8680053693182767,-0.5,1.173913043478261,0.5625,-0.25,-0.5,0.0,0.0,1
-0.5,0.6666666666666666,0.6562392788503708,0.0,-0.2608695652173913,-0.1875,-0.25,0.5,0.0,0.0,1
